"COUNTRY,""Country"",""VAR"",""Variable"",""POPULATION"",""Population"",""TIME"",""Time"",""Value"",""Flag Codes"",""Flags"""
"HUN,""Hungary"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2017"",""2017"",13.33788,,"
"HUN,""Hungary"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2014"",""2014"",36.80666,,"
"HUN,""Hungary"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2017"",""2017"",31.616381,,"
"HUN,""Hungary"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2014"",""2014"",11.91483,,"
"HUN,""Hungary"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2017"",""2017"",7.3807969,,"
"HUN,""Hungary"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2014"",""2014"",17.22632,,"
"HUN,""Hungary"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2017"",""2017"",20.488791,,"
"HUN,""Hungary"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2014"",""2014"",48.47707,,"
"HUN,""Hungary"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2017"",""2017"",51.270519,,"
"HUN,""Hungary"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2014"",""2014"",35.64217,,"
"HUN,""Hungary"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2017"",""2017"",39.17728,,"
"IRL,""Ireland"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",51293,,"
"IRL,""Ireland"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",85213,,"
"IRL,""Ireland"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",70934,,"
"IRL,""Ireland"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",63109,,"
"IRL,""Ireland"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",216349,,"
"IRL,""Ireland"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",365478,,"
"IRL,""Ireland"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2013"",""2013"",79596.008,,"
"IRL,""Ireland"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2018"",""2018"",139945.8,,"
"IRL,""Ireland"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",235989,,"
"IRL,""Ireland"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",343374,,"
"IRL,""Ireland"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2013"",""2013"",2.1505859,,"
"IRL,""Ireland"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2018"",""2018"",2.040751,,"
"IRL,""Ireland"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2013"",""2013"",0.38499999,,"
"IRL,""Ireland"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2018"",""2018"",0.22700001,,"
"IRL,""Ireland"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2013"",""2013"",1.021,,"
"IRL,""Ireland"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2018"",""2018"",0.66400003,,"
"IRL,""Ireland"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2013"",""2013"",31.76449,,"
"IRL,""Ireland"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2018"",""2018"",13.72905,,"
"IRL,""Ireland"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2013"",""2013"",56.640388,,"
"IRL,""Ireland"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2018"",""2018"",51.829632,,"
"IRL,""Ireland"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2013"",""2013"",23.131241,,"
"IRL,""Ireland"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2018"",""2018"",14.00653,,"
"IRL,""Ireland"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2013"",""2013"",14.17917,,"
"IRL,""Ireland"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2018"",""2018"",14.86769,,"
"IRL,""Ireland"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2013"",""2013"",53.7924,,"
"IRL,""Ireland"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2018"",""2018"",50.388649,,"
"IRL,""Ireland"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2013"",""2013"",37.657051,,"
"IRL,""Ireland"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2018"",""2018"",35.908569,,"
"ITA,""Italy"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",51942,,"
"ITA,""Italy"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",43242,,"
"ITA,""Italy"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",41677,,"
"ITA,""Italy"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",11784,,"
"ITA,""Italy"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",10146,,"
"ITA,""Italy"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",10507,,"
"ITA,""Italy"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",274657,,"
"ITA,""Italy"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",225567,,"
"ITA,""Italy"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",214255,,"
"ITA,""Italy"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2010"",""2010"",108469.2,,"
"ITA,""Italy"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2014"",""2014"",91640.906,,"
"ITA,""Italy"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2016"",""2016"",90769.094,,"
"ITA,""Italy"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2010"",""2010"",234499,,"
"ITA,""Italy"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",192471,,"
"ITA,""Italy"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2016"",""2016"",183085,,"
"ITA,""Italy"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2010"",""2010"",1.584069,,"
"ITA,""Italy"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2014"",""2014"",1.534469,,"
"ITA,""Italy"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2016"",""2016"",1.61988,,"
"ITA,""Italy"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2010"",""2010"",0.117,,"
"ITA,""Italy"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2014"",""2014"",0.16,,"
"ITA,""Italy"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2016"",""2016"",0.15899999,,"
"ITA,""Italy"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2010"",""2010"",0.64999998,,"
"ITA,""Italy"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2014"",""2014"",0.72900003,,"
"ITA,""Italy"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2016"",""2016"",0.60000002,,"
"ITA,""Italy"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2010"",""2010"",9.7655315,,"
"ITA,""Italy"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2014"",""2014"",12.1154,,"
"ITA,""Italy"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2016"",""2016"",12.42899,,"
"ITA,""Italy"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2010"",""2010"",25.195721,,"
"ITA,""Italy"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2014"",""2014"",22.99011,,"
"ITA,""Italy"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2016"",""2016"",21.35829,,"
"ITA,""Italy"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2010"",""2010"",18.812201,,"
"ITA,""Italy"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2014"",""2014"",20.47654,,"
"ITA,""Italy"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2016"",""2016"",19.025419,,"
"ITA,""Italy"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2010"",""2010"",14.2398,,"
"ITA,""Italy"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2014"",""2014"",11.61872,,"
"ITA,""Italy"",""ST1"",""Share of top 1% of wealth"",""TP"",""Total Population"",""2016"",""2016"",12.0331,,"
"ITA,""Italy"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2010"",""2010"",44.847591,,"
"ITA,""Italy"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2014"",""2014"",42.805099,,"
"ITA,""Italy"",""ST10"",""Share of top 10% of wealth"",""TP"",""Total Population"",""2016"",""2016"",43.379459,,"
"ITA,""Italy"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2010"",""2010"",32.09938,,"
"ITA,""Italy"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2014"",""2014"",29.59845,,"
"ITA,""Italy"",""ST5"",""Share of top 5% of wealth"",""TP"",""Total Population"",""2016"",""2016"",30.03561,,"
"KOR,""Korea"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",84600000,,"
"KOR,""Korea"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2015"",""2015"",89100000,,"
"KOR,""Korea"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",106000000,,"
"KOR,""Korea"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",58600000,,"
"KOR,""Korea"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2015"",""2015"",62600000,,"
"KOR,""Korea"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",79100000,,"
"KOR,""Korea"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",268000000,,"
"KOR,""Korea"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2015"",""2015"",284000000,,"
"KOR,""Korea"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",353000000,,"
"KOR,""Korea"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2013"",""2013"",242000000,,"
"KOR,""Korea"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2015"",""2015"",258000000,,"
"KOR,""Korea"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2019"",""2019"",326000000,,"
"KOR,""Korea"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2013"",""2013"",1.825735,,"
"KOR,""Korea"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2015"",""2015"",1.724642,,"
"KOR,""Korea"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2019"",""2019"",1.7596509,,"
"KOR,""Korea"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2013"",""2013"",0.19299999,,"
"KOR,""Korea"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2015"",""2015"",0.21200001,,"
"KOR,""Korea"",""T4C5"",""Median debt-to-assets ratio of indebted households"",""TP"",""Total Population"",""2019"",""2019"",0.22600001,,"
"KOR,""Korea"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2015"",""2015"",1.189,,"
"KOR,""Korea"",""T4C4"",""Median debt-to-income ratio of indebted households"",""TP"",""Total Population"",""2019"",""2019"",1.2969999,,"
"KOR,""Korea"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2013"",""2013"",6.9544902,,"
"KOR,""Korea"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2015"",""2015"",6.8858099,,"
"KOR,""Korea"",""PIH75"",""Share of indebted households with debt-to-assets ratio above 75%"",""TP"",""Total Population"",""2019"",""2019"",8.0939722,,"
"KOR,""Korea"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2013"",""2013"",66.962273,,"
"KOR,""Korea"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2015"",""2015"",64.635094,,"
"KOR,""Korea"",""PIH"",""Share of indebted households"",""TP"",""Total Population"",""2019"",""2019"",63.80521,,"
"KOR,""Korea"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2015"",""2015"",24.67392,,"
"KOR,""Korea"",""PIHR3"",""Share of indebted households with debt-to-income ratio above 3"",""TP"",""Total Population"",""2019"",""2019"",25.63159,,"
"LUX,""Luxembourg"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2011"",""2011"",111930,,"
"LUX,""Luxembourg"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",166809,,"
"LUX,""Luxembourg"",""T3AC2"",""Mean financial assets per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",256577,,"
"LUX,""Luxembourg"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2011"",""2011"",81785,,"
"LUX,""Luxembourg"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",97316,,"
"LUX,""Luxembourg"",""T3AC3"",""Mean liabilities per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",104762,,"
"LUX,""Luxembourg"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2011"",""2011"",710092,,"
"LUX,""Luxembourg"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",768404,,"
"LUX,""Luxembourg"",""T1C5"",""Mean net wealth per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",897938,,"
"LUX,""Luxembourg"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2011"",""2011"",286174.69,,"
"LUX,""Luxembourg"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2014"",""2014"",318951.31,,"
"LUX,""Luxembourg"",""MNWI"",""Mean net wealth per person (current prices)"",""TP"",""Total Population"",""2018"",""2018"",373456.31,,"
"LUX,""Luxembourg"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2011"",""2011"",679947,,"
"LUX,""Luxembourg"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2014"",""2014"",698910,,"
"LUX,""Luxembourg"",""T3AC1"",""Mean non-financial assets per household (current prices)"",""TP"",""Total Population"",""2018"",""2018"",746123,,"
"LUX,""Luxembourg"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2011"",""2011"",1.7848639,,"
"LUX,""Luxembourg"",""M2MR"",""Mean to median net wealth ratio"",""TP"",""Total Population"",""2014"",""2014"",1.756312,,"
